RowID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Profit,Payment Mode
5267,CA-2020-147452,30-09-2020,03-10-2020,First Class,CS-11845,OFF-PA-10004039,178.94,3,82.2906,Cards
9141,CA-2020-123029,30-09-2020,02-10-2020,Second Class,BT-11530,TEC-AC-10002402,206.98,2,47.994,Online
5266,CA-2020-147452,30-09-2020,03-10-2020,First Class,CS-11845,OFF-PA-10001838,100.76,2,5.7624,Online
5268,CA-2020-147452,30-09-2020,03-10-2020,First Class,CS-11845,OFF-AP-10001626,108.89,1,1.0114,Cards
9688,US-2020-130603,30-09-2020,06-10-2020,Standard Class,SC-20050,OFF-BI-10000301,127.646,9,-17.469,Online
9215,US-2020-120908,30-09-2020,02-10-2020,First Class,BF-10975,OFF-LA-10004677,152.664,7,6.9741,COD
567,CA-2020-156951,01-10-2020,08-10-2020,Standard Class,EB-13840,OFF-PA-10004530,108.84,8,45.0016,Online
568,CA-2020-156951,01-10-2020,08-10-2020,Standard Class,EB-13840,OFF-BI-10001107,119.088,7,27.3672,COD
2217,CA-2020-129378,01-10-2020,02-10-2020,First Class,NS-18505,FUR-CH-10000553,133.608,4,9.5032,Cards
3582,CA-2020-117807,01-10-2020,07-10-2020,Standard Class,DK-13090,OFF-PA-10000994,141.85,1,50.328,Online
8992,US-2020-139577,01-10-2020,06-10-2020,Standard Class,TN-21040,TEC-AC-10004708,146.75,5,21.9975,COD
2216,CA-2020-129378,01-10-2020,02-10-2020,First Class,NS-18505,OFF-AP-10000576,269.96,2,60.49,Cards
570,CA-2020-156951,01-10-2020,08-10-2020,Standard Class,EB-13840,FUR-CH-10004997,468.152,3,0.0,COD
3296,CA-2020-113418,01-10-2020,03-10-2020,First Class,CM-12655,TEC-MA-10002428,1754.89,11,767.2005,Online
2214,CA-2020-129378,01-10-2020,02-10-2020,First Class,NS-18505,OFF-BI-10002012,73.44,1,0.504,Cards
569,CA-2020-156951,01-10-2020,08-10-2020,Standard Class,EB-13840,OFF-PA-10004451,113.44,3,9.3312,Cards
429,CA-2020-152275,01-10-2020,08-10-2020,Standard Class,KH-16630,OFF-AR-10000369,117.672,6,0.5004,Online
2215,CA-2020-129378,01-10-2020,02-10-2020,First Class,NS-18505,OFF-BI-10001922,152.776,13,20.8494,Cards
752,CA-2020-126074,02-10-2020,06-10-2020,Standard Class,RF-19735,OFF-AR-10003478,106.98,7,22.792,Online
3192,CA-2020-123981,02-10-2020,08-10-2020,Standard Class,RW-19630,TEC-PH-10002115,110.99,1,17.1574,Cards
3979,CA-2020-101308,02-10-2020,07-10-2020,Standard Class,FG-14260,TEC-PH-10003800,123.784,2,-20.1362,Cards
5788,CA-2020-141117,02-10-2020,08-10-2020,Standard Class,JK-16090,OFF-AR-10003727,143.144,7,10.7037,Online
4136,CA-2020-105914,02-10-2020,08-10-2020,Standard Class,PV-18985,OFF-BI-10002854,145.12,5,42.045,COD
751,CA-2020-126074,02-10-2020,06-10-2020,Standard Class,RF-19735,FUR-FU-10003577,204.74,11,56.7864,COD
5785,CA-2020-141117,02-10-2020,08-10-2020,Standard Class,JK-16090,FUR-BO-10001972,252.764,6,-384.7164,COD
7207,CA-2020-137414,02-10-2020,06-10-2020,Standard Class,CM-12115,TEC-MA-10002930,380.16,11,32.3015,Online
4137,CA-2020-105914,02-10-2020,08-10-2020,Standard Class,PV-18985,OFF-ST-10003716,1613.14,7,204.7682,Online
5321,US-2020-162558,02-10-2020,05-10-2020,First Class,Dp-13240,FUR-TA-10000198,2335.116,7,-1002.7836,Online
753,CA-2020-126074,02-10-2020,06-10-2020,Standard Class,RF-19735,OFF-BI-10000546,98.88,1,1.4112,Online
3978,CA-2020-101308,02-10-2020,07-10-2020,Standard Class,FG-14260,OFF-FA-10002780,84.94,3,4.1124,Online
5318,US-2020-162558,02-10-2020,05-10-2020,First Class,Dp-13240,FUR-FU-10004864,94.656,1,1.5691,Cards
9420,CA-2020-152926,02-10-2020,04-10-2020,Second Class,SC-20695,OFF-AP-10004708,121.224,2,-38.8212,Cards
5323,US-2020-162558,02-10-2020,05-10-2020,First Class,Dp-13240,FUR-FU-10003691,115.76,2,5.928,Cards
5317,US-2020-162558,02-10-2020,05-10-2020,First Class,Dp-13240,FUR-FU-10002364,127.808,2,1.3284,Online
5320,US-2020-162558,02-10-2020,05-10-2020,First Class,Dp-13240,OFF-BI-10000977,121.36,3,-21.888,COD
5786,CA-2020-141117,02-10-2020,08-10-2020,Standard Class,JK-16090,OFF-SU-10004664,136.072,6,4.3956,COD
5787,CA-2020-141117,02-10-2020,08-10-2020,Standard Class,JK-16090,OFF-BI-10003676,138.638,7,-16.6012,Online
9421,CA-2020-152926,02-10-2020,04-10-2020,Second Class,SC-20695,OFF-AP-10001947,111.984,6,-56.0592,COD
5556,CA-2020-116113,02-10-2020,06-10-2020,Second Class,JW-15220,FUR-FU-10002963,117.16,2,3.4544,Cards
5319,US-2020-162558,02-10-2020,05-10-2020,First Class,Dp-13240,OFF-PA-10003172,146.736,4,7.2576,COD
3128,CA-2020-147564,02-10-2020,06-10-2020,Standard Class,BP-11155,OFF-PA-10004438,138.12,4,23.0864,Cards
7206,CA-2020-137414,02-10-2020,06-10-2020,Standard Class,CM-12115,FUR-FU-10001424,139.46,2,5.9364,Cards
5322,US-2020-162558,02-10-2020,05-10-2020,First Class,Dp-13240,OFF-BI-10003984,132.236,4,-26.2476,Online
750,CA-2020-126074,02-10-2020,06-10-2020,Standard Class,RF-19735,OFF-BI-10003638,139.05,3,26.703,COD
6372,CA-2020-143035,03-10-2020,05-10-2020,Second Class,CC-12430,FUR-FU-10001934,118.92,4,21.8192,Cards
3040,CA-2020-101749,03-10-2020,08-10-2020,Standard Class,AS-10045,FUR-TA-10001520,221.288,3,-6.4233,Online
6374,CA-2020-143035,03-10-2020,05-10-2020,Second Class,CC-12430,TEC-AC-10002049,403.97,3,66.9546,COD
1897,CA-2020-141789,03-10-2020,06-10-2020,First Class,AC-10450,OFF-BI-10001359,1833.98,2,843.1706,Cards
4330,CA-2020-149853,03-10-2020,09-10-2020,Standard Class,PO-18850,OFF-PA-10000556,94.552,3,5.4432,COD
8115,CA-2020-144820,03-10-2020,07-10-2020,Second Class,LW-16825,OFF-AR-10004817,112.64,5,2.322,Cards
6373,CA-2020-143035,03-10-2020,05-10-2020,Second Class,CC-12430,OFF-AR-10001130,117.63,3,3.1161,Online
4331,CA-2020-149853,03-10-2020,09-10-2020,Standard Class,PO-18850,OFF-AP-10000804,146.92,5,1.12,Online
2978,CA-2020-134607,03-10-2020,08-10-2020,Second Class,HL-15040,OFF-ST-10002214,116.58,2,5.8708,Cards
5582,CA-2020-163818,04-10-2020,08-10-2020,Standard Class,PS-18970,FUR-FU-10000076,136.98,1,8.5914,COD
7959,CA-2020-131807,05-10-2020,10-10-2020,Standard Class,GG-14650,FUR-FU-10004666,108.9,5,26.973,Online
6339,CA-2020-143112,05-10-2020,09-10-2020,Standard Class,TS-21370,TEC-PH-10003095,111.8,4,43.9,Cards
975,US-2020-103247,05-10-2020,08-10-2020,Second Class,PO-19195,TEC-PH-10003555,198.93,7,3.2186,Online
7960,CA-2020-131807,05-10-2020,10-10-2020,Standard Class,GG-14650,FUR-TA-10004086,236.352,3,5.1588,Online
6340,CA-2020-143112,05-10-2020,09-10-2020,Standard Class,TS-21370,FUR-CH-10002880,247.382,2,2.4598,Online
7956,CA-2020-131807,05-10-2020,10-10-2020,Standard Class,GG-14650,FUR-CH-10001190,460.168,4,-59.8356,Online
6341,CA-2020-143112,05-10-2020,09-10-2020,Standard Class,TS-21370,TEC-MA-10001047,5234.96,4,1351.9896,Cards
7958,CA-2020-131807,05-10-2020,10-10-2020,Standard Class,GG-14650,OFF-AP-10004052,88.8,4,4.108,COD
7961,CA-2020-131807,05-10-2020,10-10-2020,Standard Class,GG-14650,TEC-PH-10000702,120.992,1,2.6973,Cards
7957,CA-2020-131807,05-10-2020,10-10-2020,Standard Class,GG-14650,OFF-FA-10002780,107.9,5,6.854,Online
4835,CA-2020-167661,05-10-2020,10-10-2020,Standard Class,MP-18175,OFF-BI-10002571,133.92,5,13.473,Online
4837,CA-2020-167661,05-10-2020,10-10-2020,Standard Class,MP-18175,OFF-BI-10001097,113.936,4,7.2268,Online
4836,CA-2020-167661,05-10-2020,10-10-2020,Standard Class,MP-18175,OFF-PA-10002581,144.96,2,27.882,COD
976,US-2020-103247,05-10-2020,08-10-2020,Second Class,PO-19195,OFF-BI-10004492,182.792,3,25.5798,COD
7564,CA-2020-157672,05-10-2020,07-10-2020,First Class,RB-19795,TEC-AC-10001714,164.824,2,13.5626,Online
8329,CA-2020-118577,06-10-2020,11-10-2020,Standard Class,XP-21865,OFF-PA-10001357,170.7,3,68.976,COD
3052,US-2020-148054,06-10-2020,11-10-2020,Standard Class,NZ-18565,OFF-AP-10004336,268.84,4,66.0736,Online
9872,CA-2020-146269,06-10-2020,06-10-2020,Same Day,MH-17455,OFF-ST-10003208,300.336,2,32.6628,Online
4182,US-2020-136868,06-10-2020,12-10-2020,Standard Class,CR-12820,TEC-AC-10001539,331.96,4,115.1856,Online
4184,US-2020-136868,06-10-2020,12-10-2020,Standard Class,CR-12820,OFF-ST-10000991,363.91,3,10.3473,COD
9960,CA-2020-137421,06-10-2020,11-10-2020,Standard Class,AJ-10945,OFF-AR-10001761,88.344,2,1.8688,Online
4183,US-2020-136868,06-10-2020,12-10-2020,Standard Class,CR-12820,OFF-PA-10002377,119.04,3,7.668,Online
8330,CA-2020-118577,06-10-2020,11-10-2020,Standard Class,XP-21865,OFF-PA-10004888,133.48,1,3.1104,COD
3051,US-2020-148054,06-10-2020,11-10-2020,Standard Class,NZ-18565,FUR-FU-10003247,110.96,2,2.9372,Online
9873,CA-2020-146269,06-10-2020,06-10-2020,Same Day,MH-17455,OFF-AR-10004790,144.152,2,1.197,COD
5653,CA-2020-109099,06-10-2020,11-10-2020,Standard Class,MM-18280,OFF-PA-10001033,125.99,1,20.0851,Online
3053,US-2020-148054,06-10-2020,11-10-2020,Standard Class,NZ-18565,OFF-PA-10001295,120.94,2,18.2112,Online
5281,CA-2020-152709,07-10-2020,12-10-2020,Standard Class,DB-13210,OFF-ST-10001837,103.52,2,22.2352,COD
2407,CA-2020-108574,07-10-2020,11-10-2020,Standard Class,MG-18145,TEC-PH-10000702,119.92,10,26.973,Cards
2406,CA-2020-108574,07-10-2020,11-10-2020,Standard Class,MG-18145,TEC-PH-10003555,151.744,7,-28.9674,COD
3390,CA-2020-148404,07-10-2020,11-10-2020,Standard Class,Dp-13240,FUR-TA-10001039,200.764,3,-36.1116,COD
3388,CA-2020-148404,07-10-2020,11-10-2020,Standard Class,Dp-13240,TEC-PH-10004447,235.384,2,16.6788,COD
1715,CA-2020-104003,07-10-2020,13-10-2020,Standard Class,DC-13285,FUR-BO-10003965,350.666,2,-14.4784,Cards
3386,CA-2020-148404,07-10-2020,11-10-2020,Standard Class,Dp-13240,OFF-ST-10003208,600.672,4,65.3256,COD
2405,CA-2020-108574,07-10-2020,11-10-2020,Standard Class,MG-18145,TEC-AC-10002049,1157.91,9,200.8638,COD
4181,CA-2020-128426,07-10-2020,11-10-2020,Standard Class,JK-15730,OFF-BI-10000756,129.24,5,-6.36,Online
3389,CA-2020-148404,07-10-2020,11-10-2020,Standard Class,Dp-13240,OFF-BI-10002854,138.454,6,-33.636,COD
3387,CA-2020-148404,07-10-2020,11-10-2020,Standard Class,Dp-13240,OFF-FA-10003112,140.936,3,5.9175,Online
5481,CA-2020-105487,08-10-2020,14-10-2020,Standard Class,CS-12250,TEC-PH-10001336,129.192,1,11.6091,Online
7171,US-2020-168613,08-10-2020,14-10-2020,Standard Class,GM-14440,FUR-CH-10002372,184.764,2,3.2392,COD
5483,CA-2020-105487,08-10-2020,14-10-2020,Standard Class,CS-12250,TEC-AC-10003610,269.96,4,115.1808,Online
5482,CA-2020-105487,08-10-2020,14-10-2020,Standard Class,CS-12250,TEC-AC-10002305,126.0,2,6.48,Online
5888,CA-2020-151596,08-10-2020,11-10-2020,First Class,BP-11050,OFF-ST-10001837,154.76,1,11.1176,COD
5484,CA-2020-105487,08-10-2020,14-10-2020,Standard Class,CS-12250,OFF-ST-10002301,163.68,2,0.4068,Online
4918,CA-2020-163125,09-10-2020,11-10-2020,Second Class,MB-17305,FUR-CH-10001802,272.058,3,-32.6646,COD
3821,CA-2020-141873,09-10-2020,14-10-2020,Standard Class,HG-14845,FUR-BO-10003034,351.352,3,-15.7176,Cards
1395,US-2020-117247,09-10-2020,14-10-2020,Standard Class,CK-12760,FUR-TA-10002958,690.45,5,-430.617,Cards
1324,CA-2020-162635,09-10-2020,10-10-2020,First Class,EB-14170,OFF-PA-10002659,111.816,4,3.5152,COD
3822,CA-2020-141873,09-10-2020,14-10-2020,Standard Class,HG-14845,OFF-PA-10000069,122.98,2,8.9206,Online
3820,CA-2020-141873,09-10-2020,14-10-2020,Standard Class,HG-14845,OFF-BI-10001031,125.816,3,4.3254,Online
3823,CA-2020-141873,09-10-2020,14-10-2020,Standard Class,HG-14845,OFF-BI-10003655,144.24,6,6.156,Online
5259,US-2020-115595,09-10-2020,11-10-2020,First Class,XP-21865,OFF-PA-10001745,136.2,5,16.544,Online
2712,CA-2020-132430,09-10-2020,11-10-2020,First Class,CP-12085,FUR-FU-10003577,140.888,4,9.1776,Cards
4917,CA-2020-163125,09-10-2020,11-10-2020,Second Class,MB-17305,OFF-AR-10004344,181.144,7,5.8751,COD
1396,US-2020-117247,09-10-2020,14-10-2020,Standard Class,CK-12760,FUR-TA-10001676,157.645,3,-42.6528,COD
8944,CA-2020-111717,10-10-2020,16-10-2020,Standard Class,SW-20245,FUR-CH-10001545,249.358,3,-47.8716,Cards
2418,CA-2020-168655,12-10-2020,18-10-2020,Standard Class,ML-18040,OFF-BI-10002082,105.872,3,29.952,COD
2763,CA-2020-126536,12-10-2020,14-10-2020,First Class,NK-18490,OFF-BI-10001191,123.84,5,36.917,Cards
1046,CA-2020-152702,12-10-2020,16-10-2020,Standard Class,SN-20710,FUR-CH-10002304,271.604,14,-18.186,COD
9099,CA-2020-152933,12-10-2020,16-10-2020,Standard Class,MG-17650,TEC-PH-10002085,403.544,7,27.7158,COD
5941,CA-2020-112431,12-10-2020,14-10-2020,Second Class,RW-19690,TEC-AC-10001465,461.84,12,130.752,COD
2417,CA-2020-168655,12-10-2020,18-10-2020,Standard Class,ML-18040,TEC-AC-10002842,645.0,5,95.2,Cards
9487,CA-2020-130505,12-10-2020,12-10-2020,Same Day,NF-18385,FUR-TA-10001932,699.344,3,-76.9536,Cards
9101,CA-2020-152933,12-10-2020,16-10-2020,Standard Class,MG-17650,TEC-AC-10003033,802.88,3,128.6805,Online
8425,CA-2020-150091,12-10-2020,16-10-2020,Standard Class,NP-18670,FUR-BO-10003404,2185.9,5,129.294,Cards
9100,CA-2020-152933,12-10-2020,16-10-2020,Standard Class,MG-17650,OFF-PA-10001934,109.368,2,3.7584,COD
8423,CA-2020-150091,12-10-2020,16-10-2020,Standard Class,NP-18670,OFF-FA-10000621,128.9,5,8.771,COD
2762,CA-2020-126536,12-10-2020,14-10-2020,First Class,NK-18490,TEC-AC-10003709,110.99,1,0.4356,Cards
2267,CA-2020-149146,12-10-2020,12-10-2020,Same Day,SM-20320,OFF-PA-10003919,117.968,2,2.6892,COD
5942,CA-2020-112431,12-10-2020,14-10-2020,Second Class,RW-19690,OFF-AR-10000940,118.88,2,1.5876,Online
8424,CA-2020-150091,12-10-2020,16-10-2020,Standard Class,NP-18670,FUR-FU-10004053,133.48,2,17.4064,Online
9888,CA-2020-169607,12-10-2020,15-10-2020,First Class,CA-12265,OFF-PA-10000477,122.96,2,4.6812,Online
7793,CA-2020-169362,12-10-2020,15-10-2020,First Class,SP-20860,TEC-AC-10001383,157.984,2,-1.4994,Cards
8422,CA-2020-150091,12-10-2020,16-10-2020,Standard Class,NP-18670,TEC-AC-10002167,147.0,3,4.95,COD
4255,CA-2020-163160,13-10-2020,16-10-2020,First Class,TS-21610,OFF-PA-10003127,102.312,3,20.5764,Cards
4256,CA-2020-163160,13-10-2020,16-10-2020,First Class,TS-21610,OFF-BI-10000778,117.784,4,-145.176,Online
8857,CA-2020-135909,13-10-2020,20-10-2020,Standard Class,JW-15220,TEC-AC-10002335,239.94,6,39.8886,COD
9091,US-2020-148831,13-10-2020,15-10-2020,First Class,AH-10210,OFF-ST-10002974,389.56,8,104.568,Online
3007,CA-2020-116519,13-10-2020,15-10-2020,First Class,CR-12730,OFF-AP-10000828,921.9,5,253.372,Online
9222,CA-2020-103212,13-10-2020,14-10-2020,First Class,MH-18025,FUR-TA-10003473,1551.52,4,346.0396,Cards
8859,CA-2020-135909,13-10-2020,20-10-2020,Standard Class,JW-15220,OFF-BI-10003527,5107.96,5,1906.485,COD
277,CA-2020-132976,13-10-2020,17-10-2020,Standard Class,AG-10495,OFF-PA-10000673,101.648,2,4.0768,COD
4257,CA-2020-163160,13-10-2020,16-10-2020,First Class,TS-21610,FUR-FU-10001424,96.476,3,-6.8094,COD
280,CA-2020-132976,13-10-2020,17-10-2020,Standard Class,AG-10495,OFF-LA-10002043,94.84,3,8.694,Online
9221,CA-2020-103212,13-10-2020,14-10-2020,First Class,MH-18025,OFF-LA-10000248,121.07,3,5.2029,Cards
8858,CA-2020-135909,13-10-2020,20-10-2020,Standard Class,JW-15220,TEC-PH-10003187,125.984,2,-7.996,Online
9223,CA-2020-103212,13-10-2020,14-10-2020,First Class,MH-18025,OFF-PA-10004355,138.92,4,12.4416,Cards
278,CA-2020-132976,13-10-2020,17-10-2020,Standard Class,AG-10495,OFF-PA-10004470,121.176,4,5.9072,Cards
279,CA-2020-132976,13-10-2020,17-10-2020,Standard Class,AG-10495,OFF-ST-10000876,137.712,6,5.9712,Online
1752,CA-2020-168837,14-10-2020,17-10-2020,First Class,JW-15955,FUR-FU-10001918,102.46,2,3.6894,Online
5698,CA-2020-126123,14-10-2020,18-10-2020,Standard Class,AG-10765,OFF-BI-10004224,111.456,1,-23.548,Online
5697,CA-2020-126123,14-10-2020,18-10-2020,Standard Class,AG-10765,OFF-BI-10000309,130.396,9,-42.4638,COD
888,CA-2020-150707,14-10-2020,19-10-2020,Standard Class,EL-13735,OFF-BI-10001078,150.66,7,18.4534,Online
7286,CA-2020-151183,14-10-2020,19-10-2020,Standard Class,BK-11260,TEC-AC-10003614,154.36,4,15.2988,COD
1329,CA-2020-106033,15-10-2020,18-10-2020,Second Class,FG-14260,OFF-AR-10002818,114.92,4,26.376,COD
6836,CA-2020-142643,15-10-2020,20-10-2020,Standard Class,DL-13495,OFF-LA-10003510,197.65,5,70.219,COD
3712,CA-2020-113670,15-10-2020,17-10-2020,First Class,RS-19765,OFF-PA-10000675,238.95,5,100.4255,COD
3711,CA-2020-113670,15-10-2020,17-10-2020,First Class,RS-19765,FUR-TA-10001705,560.24,3,6.378,COD
7214,CA-2020-154949,15-10-2020,19-10-2020,Standard Class,MC-17275,OFF-LA-10002034,108.73,3,7.2177,Online
6837,CA-2020-142643,15-10-2020,20-10-2020,Standard Class,DL-13495,FUR-FU-10000087,107.72,1,9.3152,COD
4261,CA-2020-164819,15-10-2020,19-10-2020,Second Class,RS-19420,OFF-LA-10001045,138.05,5,6.003,COD
7708,CA-2020-100237,15-10-2020,19-10-2020,Standard Class,SV-20815,OFF-AR-10001761,123.68,2,4.2048,COD
1554,CA-2020-158386,16-10-2020,21-10-2020,Standard Class,BO-11425,OFF-BI-10003719,165.75,5,57.385,Online
5338,CA-2020-111577,16-10-2020,21-10-2020,Standard Class,AJ-10780,OFF-PA-10000062,331.776,7,111.5688,COD
1597,CA-2020-132234,16-10-2020,18-10-2020,First Class,MY-17380,FUR-FU-10001290,562.3,13,175.136,Online
7282,CA-2020-159282,16-10-2020,21-10-2020,Standard Class,GH-14410,TEC-MA-10001148,645.985,5,-479.988,Online
8994,CA-2020-159100,16-10-2020,21-10-2020,Standard Class,VP-21760,FUR-TA-10001950,1924.258,7,-968.8833,Online
8993,CA-2020-159100,16-10-2020,21-10-2020,Standard Class,VP-21760,TEC-AC-10003499,124.528,2,4.4004,COD
3864,CA-2020-123246,17-10-2020,19-10-2020,Second Class,AJ-10960,OFF-AR-10001770,139.64,4,2.7664,Online
397,CA-2020-165603,17-10-2020,19-10-2020,Second Class,SS-20140,OFF-PA-10002552,115.96,2,6.2208,Online
396,CA-2020-165603,17-10-2020,19-10-2020,Second Class,SS-20140,OFF-ST-10000798,162.96,2,9.4924,Online
8019,CA-2020-114804,17-10-2020,19-10-2020,Second Class,BF-11020,TEC-PH-10001700,158.792,1,4.6193,COD
4927,CA-2020-117653,19-10-2020,23-10-2020,Standard Class,MO-17500,FUR-TA-10003008,105.275,1,-67.5435,Online
1361,CA-2020-125199,19-10-2020,25-10-2020,Standard Class,HM-14860,OFF-AR-10002956,166.256,7,9.2442,Online
1363,CA-2020-125199,19-10-2020,25-10-2020,Standard Class,HM-14860,TEC-PH-10001336,350.576,4,-56.7556,COD
5176,CA-2020-106432,19-10-2020,24-10-2020,Standard Class,CA-12265,FUR-BO-10004360,364.3992,3,-91.7586,COD
2929,US-2020-120390,19-10-2020,26-10-2020,Standard Class,TH-21550,OFF-BI-10004995,1677.188,4,-1306.5504,COD
5175,CA-2020-106432,19-10-2020,24-10-2020,Standard Class,CA-12265,OFF-BI-10002799,103.072,2,-3.5224,COD
3057,CA-2020-131492,19-10-2020,24-10-2020,Second Class,HH-15010,OFF-EN-10002973,112.96,2,4.3008,COD
1362,CA-2020-125199,19-10-2020,25-10-2020,Standard Class,HM-14860,OFF-PA-10004041,135.68,4,7.4,Online
3059,CA-2020-131492,19-10-2020,24-10-2020,Second Class,HH-15010,FUR-FU-10003878,140.56,2,10.3904,COD
3060,CA-2020-131492,19-10-2020,24-10-2020,Second Class,HH-15010,FUR-TA-10003837,131.368,2,-3.3506,COD
1671,CA-2020-159457,19-10-2020,26-10-2020,Standard Class,RD-19480,TEC-PH-10002185,138.68,3,5.2125,Online
35,CA-2020-107727,19-10-2020,23-10-2020,Second Class,MA-17560,OFF-PA-10000249,159.472,3,9.9468,COD
424,CA-2020-125388,19-10-2020,23-10-2020,Standard Class,MP-17965,OFF-ST-10000918,128.7,3,8.502,Online
3058,CA-2020-131492,19-10-2020,24-10-2020,Second Class,HH-15010,OFF-LA-10001641,133.5,10,15.12,COD
9706,CA-2020-125990,19-10-2020,23-10-2020,Standard Class,JS-16030,OFF-BI-10004826,146.624,3,13.8684,Online
423,CA-2020-125388,19-10-2020,23-10-2020,Standard Class,MP-17965,FUR-FU-10004712,157.56,4,14.7056,COD
2800,CA-2020-158743,20-10-2020,27-10-2020,Standard Class,IG-15085,OFF-BI-10003364,188.85,5,70.008,Online
454,CA-2020-147277,20-10-2020,24-10-2020,Standard Class,EB-13705,FUR-TA-10001539,317.364,2,-75.8304,COD
455,CA-2020-147277,20-10-2020,24-10-2020,Standard Class,EB-13705,OFF-ST-10000142,715.408,2,66.5408,COD
8238,CA-2020-103065,20-10-2020,20-10-2020,Same Day,PT-19090,OFF-ST-10000617,83.768,2,-0.7748,Online
3189,US-2020-146416,20-10-2020,22-10-2020,Second Class,JE-16165,OFF-LA-10003714,104.75,1,1.8,COD
2798,CA-2020-158743,20-10-2020,27-10-2020,Standard Class,IG-15085,OFF-AR-10002257,75.36,4,4.1416,COD
8883,US-2020-115252,20-10-2020,25-10-2020,Standard Class,MY-18295,TEC-PH-10004071,100.984,2,1.3986,COD
8240,CA-2020-103065,20-10-2020,20-10-2020,Same Day,PT-19090,OFF-AR-10003251,135.448,2,1.112,Online
8239,CA-2020-103065,20-10-2020,20-10-2020,Same Day,PT-19090,OFF-PA-10000380,108.672,1,2.502,COD
8241,CA-2020-103065,20-10-2020,20-10-2020,Same Day,PT-19090,FUR-FU-10000175,137.936,4,6.0412,Online
8884,US-2020-115252,20-10-2020,25-10-2020,Standard Class,MY-18295,OFF-PA-10001667,131.352,3,4.485,COD
6347,CA-2020-104822,20-10-2020,20-10-2020,Same Day,RB-19465,OFF-LA-10002034,124.55,5,12.0295,COD
3190,US-2020-146416,20-10-2020,22-10-2020,Second Class,JE-16165,OFF-BI-10001787,127.928,4,7.5864,Online
2799,CA-2020-158743,20-10-2020,27-10-2020,Standard Class,IG-15085,OFF-PA-10001019,147.96,2,18.7812,COD
5260,CA-2020-158722,20-10-2020,26-10-2020,Standard Class,MA-17560,OFF-PA-10000176,138.528,3,15.9348,COD
5431,CA-2020-117422,21-10-2020,25-10-2020,Standard Class,FC-14245,OFF-AP-10000938,190.568,2,16.1568,COD
1832,CA-2020-145884,21-10-2020,21-10-2020,Same Day,SL-20155,FUR-TA-10002356,307.11,1,62.9064,COD
6196,CA-2020-113453,21-10-2020,28-10-2020,Standard Class,CM-12160,TEC-PH-10004165,344.988,2,-76.9972,COD
1904,CA-2020-167094,21-10-2020,22-10-2020,First Class,DK-12835,FUR-CH-10000155,496.48,2,47.848,Online
527,CA-2020-113558,21-10-2020,26-10-2020,Standard Class,PH-18790,FUR-CH-10003379,717.952,3,42.747,COD
1906,CA-2020-154410,21-10-2020,24-10-2020,First Class,MD-17860,OFF-ST-10002743,928.12,8,9.0912,COD
1831,CA-2020-145884,21-10-2020,21-10-2020,Same Day,SL-20155,TEC-PH-10000895,1460.92,8,374.3792,COD
4558,US-2020-117331,21-10-2020,28-10-2020,Standard Class,ND-18370,OFF-BI-10003984,102.559,1,-6.5619,COD
5433,CA-2020-117422,21-10-2020,25-10-2020,Standard Class,FC-14245,OFF-BI-10002799,118.216,4,-4.9728,Online
1903,CA-2020-167094,21-10-2020,22-10-2020,First Class,DK-12835,OFF-PA-10003953,125.184,1,1.8144,Online
5432,CA-2020-117422,21-10-2020,25-10-2020,Standard Class,FC-14245,OFF-PA-10002195,136.064,1,1.3716,COD
1905,CA-2020-167094,21-10-2020,22-10-2020,First Class,DK-12835,TEC-AC-10003116,134.4,2,6.745,Online
7351,CA-2020-142125,21-10-2020,27-10-2020,Standard Class,JB-15400,OFF-BI-10003460,127.9,5,10.512,Online
4047,CA-2020-100356,21-10-2020,25-10-2020,Standard Class,SP-20920,OFF-AP-10002191,130.992,2,-62.3792,COD
2159,CA-2020-148166,21-10-2020,26-10-2020,Standard Class,NK-18490,OFF-AR-10004956,128.856,4,2.0088,Online
528,CA-2020-113558,21-10-2020,26-10-2020,Standard Class,PH-18790,FUR-FU-10001756,167.696,3,5.1408,COD
7350,CA-2020-142125,21-10-2020,27-10-2020,Standard Class,JB-15400,OFF-BI-10000301,171.82,6,19.41,COD
6197,CA-2020-113453,21-10-2020,28-10-2020,Standard Class,CM-12160,OFF-ST-10000352,147.376,3,-4.461,COD
4295,CA-2020-101581,22-10-2020,27-10-2020,Standard Class,DW-13195,FUR-TA-10002607,195.225,5,-120.513,Online
4479,CA-2020-130211,22-10-2020,22-10-2020,Same Day,BD-11620,FUR-TA-10003748,293.98,2,54.7756,COD
4478,CA-2020-130211,22-10-2020,22-10-2020,Same Day,BD-11620,OFF-ST-10000129,343.09,3,23.3163,COD
4643,CA-2020-130141,22-10-2020,24-10-2020,Second Class,HA-14905,FUR-CH-10000749,629.136,4,-28.9568,Online
2625,CA-2020-127180,22-10-2020,24-10-2020,First Class,TA-21385,TEC-PH-10001494,1037.6,8,647.892,COD
2624,CA-2020-127180,22-10-2020,24-10-2020,First Class,TA-21385,TEC-CO-10004722,2212.968,4,3919.9888,COD
4642,CA-2020-130141,22-10-2020,24-10-2020,Second Class,HA-14905,OFF-BI-10000831,84.168,4,-2.5344,COD
7264,CA-2020-156363,22-10-2020,28-10-2020,Standard Class,ML-17395,OFF-EN-10003068,124.68,4,11.088,COD
